timerequest;seatsnumber
11.10.2021 07:47;6.86589107488344
11.10.2021 07:48;7.15383380157884
11.10.2021 07:48;7.21670948670946
11.10.2021 07:51;7.20191631753163
11.10.2021 07:51;7.21229446850034
11.10.2021 07:51;7.18614430452233
11.10.2021 07:53;6.82001636467413
11.10.2021 07:55;6.88243747099785
11.10.2021 07:56;7.18311170174328
11.10.2021 07:57;7.24279792279376
11.10.2021 07:58;7.1929342212158
11.10.2021 08:02;7.18387071506245
11.10.2021 08:03;6.97073007814353
11.10.2021 08:08;6.9177056098353
11.10.2021 08:08;7.22256601882217
11.10.2021 08:09;7.35691824235602
11.10.2021 08:09;7.24279792279376
11.10.2021 08:10;7.22329567956231
11.10.2021 08:11;7.16317239084664
11.10.2021 08:13;7.24136628332232
11.10.2021 08:14;6.98656645940643
11.10.2021 08:16;6.96318998587024
11.10.2021 08:17;7.25063551189868
11.10.2021 08:18;7.1608459066643
11.10.2021 08:18;7.13249755166004
11.10.2021 08:20;7.09174211509515
11.10.2021 08:22;7.01211529430638
11.10.2021 08:22;6.85751406254539
11.10.2021 08:22;6.82762923450285
11.10.2021 08:23;7.13009851012558
11.10.2021 08:23;7.27724772663148
11.10.2021 08:28;7.03878354138854
11.10.2021 08:31;6.89060912014717
11.10.2021 08:31;6.95749737087695
11.10.2021 08:34;7.29573507274928
11.10.2021 08:35;7.49720722320332
11.10.2021 08:35;7.31055015853442
11.10.2021 08:37;7.20489251020467
11.10.2021 08:39;7.22256601882217
11.10.2021 08:40;7.25770767716004
11.10.2021 08:40;7.42595365707754
11.10.2021 08:43;7.11720550316434
11.10.2021 08:43;7.24992553671799
11.10.2021 08:47;8.27690348126706
11.10.2021 08:48;7.60638738977265
11.10.2021 08:49;7.64396194900253
11.10.2021 08:49;8.01234963932779
11.10.2021 08:50;7.93020620668468
11.10.2021 08:50;7.50878717063428
11.10.2021 08:52;7.52131798019924
11.10.2021 08:52;7.58984151218266
11.10.2021 08:55;7.50052948539529
11.10.2021 08:56;7.37023064180708
11.10.2021 08:57;7.38523092306657
11.10.2021 08:59;7.30249642372733
11.10.2021 09:00;7.27517231945277
11.10.2021 09:00;7.39203156751459
11.10.2021 09:01;7.51697722460432
11.10.2021 09:02;7.90912218321141
11.10.2021 09:05;7.72312009226633
11.10.2021 09:06;7.67042852219069
11.10.2021 09:06;7.62900388965296
11.10.2021 09:06;7.43070708254597
11.10.2021 09:09;7.57967882309046
11.10.2021 09:09;7.9483852851119
11.10.2021 09:10;7.79564653633459
11.10.2021 09:10;8.00736706798333
11.10.2021 09:11;7.79069603117474
11.10.2021 09:13;7.83280751652486
11.10.2021 09:13;7.51479976048867
11.10.2021 09:13;7.6275443904885
11.10.2021 09:14;7.85515700588134
11.10.2021 09:14;7.96485088744731
11.10.2021 09:14;7.74586822979227
11.10.2021 09:14;8.08085641964099
11.10.2021 09:17;8.25997565976828
11.10.2021 09:19;7.7698009960039
11.10.2021 09:20;8.17751582384608
11.10.2021 09:22;9.28173036806286
11.10.2021 09:22;8.33854487998858
11.10.2021 09:23;7.83042561782033
11.10.2021 09:24;7.8087293067444
11.10.2021 09:24;7.81681996576455
11.10.2021 09:25;7.55485852104068
11.10.2021 09:26;8.55506684384432
11.10.2021 09:26;8.20794694104862
11.10.2021 09:26;8.08363720314155
11.10.2021 09:28;7.79110951061003
11.10.2021 09:30;7.67089483136212
11.10.2021 09:32;7.64012317269536
11.10.2021 09:34;7.55013534248843
11.10.2021 09:35;8.24931374626064
11.10.2021 09:36;8.3039999709552
11.10.2021 09:38;8.12681372072611
11.10.2021 09:38;7.70616297019958
11.10.2021 09:44;7.66387725870347
11.10.2021 09:53;7.52671756135271
11.10.2021 09:54;7.92588031673756
11.10.2021 09:54;7.92153563213355
11.10.2021 09:54;8.03398273468322
11.10.2021 10:03;7.72577144158795
11.10.2021 10:06;7.69439280262942
11.10.2021 10:09;7.44949800538285
11.10.2021 10:10;7.39141523467536
11.10.2021 10:10;7.34601020991329
11.10.2021 10:10;8.10137467122858
11.10.2021 10:11;8.15651022607997
11.10.2021 10:12;7.97108575350561
11.10.2021 10:13;7.87283617502572
11.10.2021 10:13;7.63530388625941
11.10.2021 10:15;7.58781721999343
11.10.2021 10:17;7.34213173058472
11.10.2021 10:17;8.17751582384608
11.10.2021 10:19;8.34093322600088
11.10.2021 10:19;8.47657950853094
11.10.2021 10:20;7.87359778968554
11.10.2021 10:21;7.71735127218533
11.10.2021 10:25;7.49052940206071
11.10.2021 10:27;7.37588214821501
11.10.2021 10:30;8.07558263667172
11.10.2021 10:30;8.16536363247398
11.10.2021 10:31;7.58528107863913
11.10.2021 10:31;7.60738142563979
11.10.2021 10:34;7.26752542782817
11.10.2021 10:35;8.04012466444838
11.10.2021 10:39;8.10922495308995
11.10.2021 10:42;8.80687326653069
11.10.2021 10:43;7.74716496652033
11.10.2021 10:45;7.48099216286952
11.10.2021 10:47;7.34665516317654
11.10.2021 10:49;7.24708058458576
11.10.2021 10:52;7.93808872689695
11.10.2021 10:52;9.03562977818356
11.10.2021 10:53;8.04109100370863
11.10.2021 10:53;7.40610338123702
11.10.2021 10:54;7.97384437594469
11.10.2021 10:55;7.76811037852599
11.10.2021 10:55;7.4713630881871
11.10.2021 10:56;8.03008409426756
11.10.2021 10:57;8.72939712269206
11.10.2021 10:58;7.93701748951545
11.10.2021 10:59;7.66528471847135
11.10.2021 10:59;7.58018941794454
11.10.2021 11:00;7.7106533235012
11.10.2021 11:03;7.26122509197192
11.10.2021 11:05;8.04654935728308
11.10.2021 11:05;8.09346227450118
11.10.2021 11:07;7.76726399675731
11.10.2021 11:10;7.49665243816828
11.10.2021 11:14;7.5522372875608
11.10.2021 11:16;7.49720722320332
11.10.2021 11:19;7.3125534981026
11.10.2021 11:19;7.93880224815448
11.10.2021 11:20;9.05870319731322
11.10.2021 11:21;8.19422930481982
11.10.2021 11:21;7.51914995766982
11.10.2021 11:23;7.55118686729615
11.10.2021 11:24;7.71378461659875
11.10.2021 11:25;7.60589000105312
11.10.2021 11:26;8.49902922078857
11.10.2021 11:26;8.29179710504873
11.10.2021 11:28;7.89469085042562
11.10.2021 11:28;7.79028238070348
11.10.2021 11:29;7.65539064482615
11.10.2021 11:29;7.61035761831284
11.10.2021 11:31;7.53101633207792
11.10.2021 11:32;8.23137604557397
11.10.2021 11:34;8.00670084544037
11.10.2021 11:35;7.85864065562079
11.10.2021 11:36;7.69712131728263
11.10.2021 11:36;7.59588991771854
11.10.2021 11:37;7.73587031995257
11.10.2021 11:38;7.35115822643069
11.10.2021 11:39;8.03138533062553
11.10.2021 11:39;8.39434736141739
11.10.2021 11:39;7.82364593083495
11.10.2021 11:39;8.08671792030391
11.10.2021 11:41;7.77148876011762
11.10.2021 11:45;8.68895923427068
11.10.2021 11:46;7.74716496652033
11.10.2021 11:46;7.96067260838812
11.10.2021 11:48;8.62461158818351
11.10.2021 11:49;7.99665387546261
11.10.2021 11:51;7.62070508683826
11.10.2021 11:55;7.4318919168078
11.10.2021 11:58;7.46278915741245
11.10.2021 11:59;7.4489161025442
11.10.2021 11:59;8.25140306538056
11.10.2021 12:00;8.55525939222269
11.10.2021 12:00;8.31581113188354
11.10.2021 12:06;8.30992298925832
11.10.2021 12:07;7.75876054415766
11.10.2021 12:08;8.80821966511841
11.10.2021 12:08;9.12194622121359
11.10.2021 12:09;10.1538181636943
11.10.2021 12:11;9.26785427817679
11.10.2021 12:13;8.43424627059531
11.10.2021 12:13;8.13768818497761
11.10.2021 12:14;8.04494704961772
11.10.2021 12:14;8.22897764335831
11.10.2021 12:15;8.14118979345769
11.10.2021 12:15;9.21562637640542
11.10.2021 12:17;8.73278832497312
11.10.2021 12:18;8.51016857647927
11.10.2021 12:23;8.10409905614358
11.10.2021 12:23;7.95014988765202
11.10.2021 12:23;7.85205020726589
11.10.2021 12:25;7.65633716643018
11.10.2021 12:26;8.04430540699064
11.10.2021 12:29;8.80101783354071
11.10.2021 12:30;7.82963038915019
11.10.2021 12:33;7.77737360265786
11.10.2021 12:33;7.93522953981691
11.10.2021 12:35;7.67229245562876
11.10.2021 12:37;7.38832785957711
11.10.2021 12:37;7.51152464839087
11.10.2021 12:39;7.66340766489348
11.10.2021 12:41;7.78945456608667
11.10.2021 12:42;7.80791662892641
11.10.2021 12:42;7.82484569102686
11.10.2021 12:44;7.90654723236804
11.10.2021 12:44;7.70210434005105
11.10.2021 12:44;8.47762041629641
11.10.2021 12:45;9.14952823257943
11.10.2021 12:45;8.06211758275474
11.10.2021 12:48;8.06652149046999
11.10.2021 12:49;8.05959232888755
11.10.2021 12:50;8.04942705711069
11.10.2021 12:58;7.7621706071382
11.10.2021 13:02;8.09773057366422
11.10.2021 13:02;8.01829613851552
11.10.2021 13:03;7.61677580869837
11.10.2021 13:03;7.84267147497946
11.10.2021 13:07;7.76853330092603
11.10.2021 13:08;7.53047999524554
11.10.2021 13:09;7.33236920592906
11.10.2021 13:12;7.22402480828583
11.10.2021 13:15;7.41637847919293
11.10.2021 13:15;7.42714413340862
11.10.2021 13:21;7.39756153552405
11.10.2021 13:22;7.49554194388426
11.10.2021 13:22;7.39939808333135
11.10.2021 13:22;7.00850518208228
11.10.2021 13:23;7.11801620446533
11.10.2021 13:24;7.48380668766583
11.10.2021 13:25;7.57147364885127
11.10.2021 13:25;7.64826303090192
11.10.2021 13:27;7.47420480649612
11.10.2021 13:28;7.47250074473756
11.10.2021 13:28;7.2115567333138
11.10.2021 13:29;7.34342622914737
11.10.2021 13:32;7.48211892355212
11.10.2021 13:32;7.41095187558364
11.10.2021 13:34;7.40306109109009
11.10.2021 13:40;7.45298232946546
11.10.2021 13:41;7.42356844425917
11.10.2021 13:42;7.08506429395255
11.10.2021 13:42;7.21081845347222
11.10.2021 13:43;7.35627987655075
11.10.2021 13:46;7.30451594646016
11.10.2021 13:48;7.46565531013406
11.10.2021 13:48;7.86901937649902
11.10.2021 13:49;7.24850407237061
11.10.2021 13:51;7.07834157955767
11.10.2021 13:51;7.2211050981825
11.10.2021 13:51;7.33432935030054
11.10.2021 13:52;7.29233717617388
11.10.2021 13:54;7.2991214627108
11.10.2021 13:55;7.28344822875663
11.10.2021 13:56;7.30182234213793
11.10.2021 13:57;7.06219163228656
11.10.2021 13:57;7.18159194461187
11.10.2021 13:58;7.50549227473742
11.10.2021 14:00;7.87473912517181
11.10.2021 14:00;7.57865685059476
11.10.2021 14:03;7.36707705988101
11.10.2021 14:04;7.25700270709207
11.10.2021 14:06;7.05617528410041
11.10.2021 14:07;7.50273821075485
11.10.2021 14:08;7.44307837434852
11.10.2021 14:09;7.48155570190952
11.10.2021 14:11;7.48211892355212
11.10.2021 14:12;7.51914995766982
11.10.2021 14:13;7.65964295456468
11.10.2021 14:14;7.24422751560335
11.10.2021 14:14;7.23273313617761
11.10.2021 14:15;7.34213173058472
11.10.2021 14:15;7.42117752859539
11.10.2021 14:16;7.49220304261874
11.10.2021 14:16;7.31521838975297
11.10.2021 14:18;7.14124512235049
11.10.2021 14:19;7.00940893270864
11.10.2021 14:21;7.08757370555797
11.10.2021 14:21;7.30451594646016
11.10.2021 14:21;7.37462901521894
11.10.2021 14:23;7.51261754467451
11.10.2021 14:24;7.51752085060303
11.10.2021 14:26;7.37400185935016
11.10.2021 14:27;7.14124512235049
11.10.2021 14:28;7.16162200293919
11.10.2021 14:29;7.48493028328966
11.10.2021 14:30;7.51261754467451
11.10.2021 14:31;7.44483327389219
11.10.2021 14:35;7.47420480649612
11.10.2021 14:36;7.67182679787878
11.10.2021 14:37;7.84227877911735
11.10.2021 14:37;7.92407232492342
11.10.2021 14:37;7.82843635915759
11.10.2021 14:38;7.58680353516258
11.10.2021 14:41;7.62997570702779
11.10.2021 14:44;7.70975686445416
11.10.2021 14:46;7.52671756135271
11.10.2021 14:46;7.19368581839511
11.10.2021 14:47;7.25770767716004
11.10.2021 14:53;7.45414107814668
11.10.2021 14:53;7.48155570190952
11.10.2021 14:56;7.55903825544338
11.10.2021 15:00;7.44483327389219
11.10.2021 15:00;7.3375877435386
11.10.2021 15:00;7.13568734702814
11.10.2021 15:04;7.08506429395255
11.10.2021 15:05;7.27239839257005
11.10.2021 15:05;7.5109777520141
11.10.2021 15:05;7.49886973397693
11.10.2021 15:08;7.44424864949671
11.10.2021 15:09;7.40306109109009
11.10.2021 15:10;6.91671502035361
11.10.2021 15:11;6.97728134163075
11.10.2021 15:15;7.48268182815465
11.10.2021 15:15;7.41397029019044
11.10.2021 15:18;7.37211802833779
11.10.2021 15:21;7.33367639565768
11.10.2021 15:22;7.39510754656249
11.10.2021 15:23;7.03614849375054
11.10.2021 15:24;6.87419849545329
11.10.2021 15:24;6.98471632011827
11.10.2021 15:26;7.45587668749182
11.10.2021 15:28;7.49498623395053
11.10.2021 15:30;7.33106030521863
11.10.2021 15:31;7.10496544826984
11.10.2021 15:34;6.99393297522319
11.10.2021 15:34;6.93049476595163
11.10.2021 15:35;7.21817683840341
11.10.2021 15:36;7.4759059693674
11.10.2021 15:36;7.36454701425564
11.10.2021 15:36;7.23993259132047
11.10.2021 15:36;7.30921236569276
11.10.2021 15:37;7.13886699994552
11.10.2021 15:38;6.97260625130175
11.10.2021 15:39;7.18841273649695
11.10.2021 15:40;7.33498187887181
11.10.2021 15:44;7.33432935030054
11.10.2021 15:45;7.43248380791712
11.10.2021 15:45;7.39141523467536
11.10.2021 15:52;6.96129604591017
11.10.2021 15:53;7.02197642307216
11.10.2021 15:55;7.21376830811864
11.10.2021 15:55;7.50988306115491
11.10.2021 15:57;7.32843735289516
11.10.2021 15:59;7.49665243816828
11.10.2021 15:59;7.20042489294496
11.10.2021 16:00;7.08422642209792
11.10.2021 16:04;7.14913159855741
11.10.2021 16:04;7.25629723969068
11.10.2021 16:05;7.19818357710194
11.10.2021 16:06;7.28892769452126
11.10.2021 16:07;7.12849594568004
11.10.2021 16:07;7.0825485693553
11.10.2021 16:07;6.82219739062049
11.10.2021 16:09;6.94793706861497
11.10.2021 16:10;7.11232744471091
11.10.2021 16:12;7.19967834569117
11.10.2021 16:12;7.31721240835984
11.10.2021 16:15;7.09837563859079
11.10.2021 16:18;7.04490511712937
11.10.2021 16:18;7.30451594646016
11.10.2021 16:19;7.79358680337158
11.10.2021 16:19;7.80547462527086
11.10.2021 16:22;7.48324441607385
11.10.2021 16:26;7.35691824235602
11.10.2021 16:27;7.50714107972761
11.10.2021 16:30;7.37525577800975
11.10.2021 16:31;7.19668657083435
11.10.2021 16:32;7.22329567956231
11.10.2021 16:33;7.35244110024358
11.10.2021 16:36;7.31721240835984
11.10.2021 16:36;7.44424864949671
11.10.2021 16:36;7.35564110297425
11.10.2021 16:36;7.32448997934853
11.10.2021 16:41;7.21450441415114
11.10.2021 16:42;7.2841348061952
11.10.2021 16:43;7.54009032014532
11.10.2021 16:45;7.47477218239787
11.10.2021 16:46;7.82923253754359
11.10.2021 16:46;7.68109900153636
11.10.2021 16:48;7.72973533138505
11.10.2021 16:48;7.3031700512368
11.10.2021 16:48;7.28207365809346
11.10.2021 16:52;7.48549160803075
11.10.2021 16:52;7.61874237767041
11.10.2021 16:52;7.69393732550927
11.10.2021 16:54;7.53955882930103
11.10.2021 16:55;7.43838353004431
11.10.2021 16:56;7.27378631784489
11.10.2021 16:59;7.35564110297425
11.10.2021 17:01;7.65822752616135
11.10.2021 17:02;7.84345640437612
11.10.2021 17:02;8.36846113761584
11.10.2021 17:03;8.1721644521119
11.10.2021 17:05;7.81156848934518
11.10.2021 17:05;7.57507169950756
11.10.2021 17:07;7.6586995582683
11.10.2021 17:09;7.86633892304654
11.10.2021 17:11;7.78113850984502
11.10.2021 17:11;7.75491027202143
11.10.2021 17:12;7.70885960104718
11.10.2021 17:12;8.20712916807133
11.10.2021 17:12;7.71154897962915
11.10.2021 17:14;7.73455884435476
11.10.2021 17:14;7.96762673933382
11.10.2021 17:16;8.40380050406115
11.10.2021 17:18;8.29279885820037
11.10.2021 17:19;7.98548435673382
11.10.2021 17:20;8.67180090964268
11.10.2021 17:20;7.78239033558746
11.10.2021 17:22;7.78696700261487
11.10.2021 17:23;7.94661756324447
11.10.2021 17:24;8.17357548663415
11.10.2021 17:25;7.80954132465341
11.10.2021 17:29;7.80302664363222
11.10.2021 17:30;8.05134093329298
11.10.2021 17:35;7.97315543344413
11.10.2021 17:37;7.86901937649902
11.10.2021 17:37;8.16251625014018
11.10.2021 17:40;8.04012466444838
11.10.2021 17:41;7.96346006663897
11.10.2021 17:42;7.83834331555712
11.10.2021 17:43;7.91315518592807
11.10.2021 17:43;7.95331834656043
11.10.2021 17:44;8.07620452723903
11.10.2021 17:45;7.98241634682773
11.10.2021 17:46;8.1285852003745
11.10.2021 17:46;7.95472333449791
11.10.2021 17:46;8.1101268019411
11.10.2021 17:53;8.21365270303
11.10.2021 17:53;8.04686951095958
11.10.2021 17:56;8.9242570208881
11.10.2021 17:56;8.61721950548336
11.10.2021 17:57;8.51959031601596
11.10.2021 17:57;8.01433573729942
11.10.2021 18:01;8.05769419481559
11.10.2021 18:01;8.10440130792161
11.10.2021 18:02;7.99395754757357
11.10.2021 18:02;8.43185314424922
11.10.2021 18:05;9.73820008829795
11.10.2021 18:06;10.1799822793473
11.10.2021 18:07;8.36194190614495
11.10.2021 18:08;9.94884325425692
11.10.2021 18:08;8.75904072752422
11.10.2021 18:15;8.25166392360559
11.10.2021 18:17;8.07868822922987
11.10.2021 18:19;8.17357548663415
11.10.2021 18:22;7.88908440703551
11.10.2021 18:23;9.09985563880091
11.10.2021 18:24;9.40656483393913
11.10.2021 18:25;9.16440114003474
11.10.2021 18:25;8.48735234940522
11.10.2021 18:29;8.43141741439483
11.10.2021 18:29;8.2776661608515
11.10.2021 18:30;8.31213510764841
11.10.2021 18:30;8.79011689289247
11.10.2021 18:31;10.2800386504796
11.10.2021 18:31;9.07577987858049
11.10.2021 18:31;8.69918135930895
11.10.2021 18:32;9.08658956454001
11.10.2021 18:33;8.86149186428691
11.10.2021 18:34;8.54441917766983
11.10.2021 18:35;8.44762872803033
11.10.2021 18:38;8.25270667656764
11.10.2021 18:39;8.10982627601848
11.10.2021 18:39;8.13681086367554
11.10.2021 18:41;8.7268056084461
11.10.2021 18:42;9.38269576445829
11.10.2021 18:42;8.57828829077605
11.10.2021 18:45;8.23880116587155
11.10.2021 18:47;8.12237124340655
11.10.2021 18:48;8.05515773181968
11.10.2021 18:49;7.83241092718792
11.10.2021 18:50;8.89754559870933
11.10.2021 18:51;8.72566970568704
11.10.2021 18:52;8.56407677731509
11.10.2021 18:53;8.2190566610606
11.10.2021 18:54;8.14757773620177
11.10.2021 18:54;8.0013550258267
11.10.2021 18:59;7.78945456608667
11.10.2021 19:01;8.81195017753998
11.10.2021 19:01;9.00220857828241
11.10.2021 19:06;8.59304250369967
11.10.2021 19:07;8.28197705886776
11.10.2021 19:08;8.46505743699571
11.10.2021 19:10;8.49474306257865
11.10.2021 19:12;8.40514368760761
11.10.2021 19:13;10.558699193753
11.10.2021 19:13;9.12456459495478
11.10.2021 19:14;8.73182058296211
11.10.2021 19:16;8.52892411429194
11.10.2021 19:17;8.50512061018197
11.10.2021 19:21;8.27639470486331
11.10.2021 19:22;9.1239106439778
11.10.2021 19:24;8.58597270681106
11.10.2021 19:24;8.31556648356428
11.10.2021 19:25;8.66112036022288
11.10.2021 19:26;8.92572027356022
11.10.2021 19:26;8.44139147799996
11.10.2021 19:26;9.2277872855799
11.10.2021 19:26;9.26473385580652
11.10.2021 19:27;9.27491014262548
11.10.2021 19:29;8.39298958795693
11.10.2021 19:30;8.58522560180806
11.10.2021 19:32;8.42376124662369
11.10.2021 19:34;8.33782726244791
11.10.2021 19:34;9.05975001334368
11.10.2021 19:35;9.29825967001407
11.10.2021 19:38;8.76186337327473
11.10.2021 19:38;8.50754681436443
11.10.2021 19:39;8.39931015075952
11.10.2021 19:39;8.52357279838028
11.10.2021 19:40;8.37953902611744
11.10.2021 19:48;9.09110628405248
11.10.2021 19:49;9.76198159024195
11.10.2021 19:51;8.92956770782534
11.10.2021 19:52;8.53070154144103
11.10.2021 19:54;8.58709231879591
11.10.2021 19:55;9.79784922051313
11.10.2021 19:55;8.66475075577385
11.10.2021 19:57;9.17232692977797
11.10.2021 19:58;9.20140053040671
11.10.2021 19:58;9.33052053223229
11.10.2021 19:59;8.68457030082437
11.10.2021 20:01;8.50248556254396
11.10.2021 20:02;8.28878581042693
11.10.2021 20:03;8.29804166137157
11.10.2021 20:04;9.16293424957891
11.10.2021 20:06;9.54795481317617
11.10.2021 20:07;9.01724094201035
11.10.2021 20:09;8.78492762605832
11.10.2021 20:09;8.38662882139512
11.10.2021 20:09;8.33447155460094
11.10.2021 20:10;8.53601494565683
11.10.2021 20:13;8.70863965598719
11.10.2021 20:14;8.73004395324502
11.10.2021 20:16;8.37562962709445
11.10.2021 20:18;8.31898612539206
11.10.2021 20:18;8.46442512587758
11.10.2021 20:21;8.5972974356579
11.10.2021 20:26;8.92279162396964
11.10.2021 20:26;9.49167735686812
11.10.2021 20:27;9.21014035197352
11.10.2021 20:27;8.67795057029435
11.10.2021 20:29;8.60226936377136
11.10.2021 20:37;8.61450137388324
11.10.2021 20:37;8.65886634973238
11.10.2021 20:39;8.77940359789435
11.10.2021 20:39;11.0079327963967
11.10.2021 20:39;9.75324588920559
11.10.2021 20:40;9.22513045744882
11.10.2021 20:40;9.0177260256968
